Staff Number,Rank,Supervisor ID,Coordinator ID,FKGL,FRE,GFI,CLI,Completion_Rate,Assessment_Scores,VTRAC_Usage(hrs),Cluster
-1.0742879840342294,0.4489322509390194,-1.0742879840342294,-1.0742879840342294,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.7335726719747018,-0.7156835186965705,0.0284857476657123,0.43591408719228575,0
-1.0580080211965242,1.3414342333951308,-1.0580080211965242,-1.0580080211965242,0.12072442344820332,-0.15764663981572816,0.22977062833376055,0.08413312170564863,1.6230354453209117,-0.8626969949460327,-0.17922046078947332,0
-1.051773141811871,0.4489322509390194,-1.051773141811871,-1.051773141811871,-0.839629012404157,0.7597059561005367,-0.7294807566582305,-0.7352262062982486,-0.47493303710653556,0.19986704432181712,-0.7174631902735126,0
-1.0507339952477621,-0.44356973151709195,-1.0507339952477621,-1.0507339952477621,0.8331279308150042,-0.2864452814452395,0.7779902391578978,0.8924645856746516,-1.5755066672324096,-0.8626969949460327,-0.48678773478035287,0
-1.0351467967861294,1.3414342333951308,-1.0351467967861294,-1.0351467967861294,-0.028980725088697062,-0.04173446526547974,0.4041799710595771,-0.4418892173010511,1.0383557043165412,-1.6167747002328938,0.4743599964411459,0
-1.0178276873843153,1.3414342333951308,-1.0178276873843153,-1.0178276873843153,-1.0494199008300178,0.9379388803613087,-0.7730830923396848,-1.6135836389662945,-1.4379349634666754,-1.513945922239231,-1.101922282762112,0
-1.0029332532987552,-0.44356973151709195,-1.0029332532987552,-1.0029332532987552,2.3690513379034064,-0.7183344912007331,1.7558523771846557,0.7527430325004328,-0.6125047408722698,-0.10861928965917154,1.5123995461603645,0
-0.9998158136064287,0.4489322509390194,-0.9998158136064287,-0.9998158136064287,0.8409493002438826,-0.35359991909404215,0.886100523328281,0.8362231923027708,1.2447132599651425,-0.040066770996729624,-0.025436823794033375,0
-0.9873460548371226,1.3414342333951308,-0.9873460548371226,-0.9873460548371226,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-1.5067208153495424,-0.3828293643089392,-0.8328009180200925,0
-0.9859605260849774,1.3414342333951308,-0.9859605260849774,-0.9859605260849774,1.1664384943970532,-1.0060888000430501,1.6012622779504087,1.7621517789450847,-1.4035420375252419,0.6454584156276896,-1.5632731937484314,0
-0.9811111754524694,-0.44356973151709195,-0.9811111754524694,-0.9811111754524694,0.12072442344820332,-0.15764663981572816,0.22977062833376055,0.4341532673140287,-1.4035420375252419,-0.622763179627486,-0.37145000703377307,0
-0.9755690604438889,0.4489322509390194,-0.9755690604438889,-0.9755690604438889,0.12072442344820332,-0.15764663981572816,0.22977062833376055,0.4341532673140287,-1.3691491115838081,-1.342564625583126,1.5892913646580842,0
-0.9724516207515623,-0.44356973151709195,-0.9724516207515623,-0.9724516207515623,0.12072442344820332,-0.15764663981572816,0.22977062833376055,0.4341532673140287,-1.4723278894081089,-1.2397358475894633,-0.9865845550155323,0
-0.9627529194865465,1.3414342333951308,-0.9627529194865465,-0.9627529194865465,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,1.3478920377894432,0.3712483409779219,-1.0250304642643924,0
-0.9610210085463651,-0.44356973151709195,-0.9610210085463651,-0.9610210085463651,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-1.0940057040523397,-1.4111171442455681,1.0894945444229054,0
-0.9558252757258209,1.3414342333951308,-0.9558252757258209,-0.9558252757258209,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-1.0940057040523397,-0.7941444762835908,0.43591408719228575,0
-0.9502831607172403,-0.44356973151709195,-0.9502831607172403,-0.9502831607172403,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-0.750076444638004,0.3712483409779219,-1.4479354660018515,0
-0.9468193388368775,1.3414342333951308,-0.9468193388368775,-0.9468193388368775,-1.1097602413117276,1.0202044799348642,-0.7512819244989576,-0.8532224156265467,-0.5437188889894027,-0.7598682169523698,0.2821304501968462,0
-0.9440482813325872,1.3414342333951308,-0.9440482813325872,-0.9440482813325872,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,1.5886425193794782,0.4740771189715848,0.20523863169912618,0
-0.9419699882043695,1.3414342333951308,-0.9419699882043695,-0.9419699882043695,-1.0494199008300178,0.9379388803613087,-0.7730830923396848,-1.7594253663031199,-1.0252198521694726,-1.342564625583126,0.243684540947986,0
-0.9353887266316802,0.4489322509390194,-0.9353887266316802,-0.9353887266316802,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,0.2817113336050028,0.13131452565937518,-1.3325977382552718,0
-0.9353887266316802,0.4489322509390194,-0.9353887266316802,-0.9353887266316802,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,0.1414776920462503,-1.1627915559352069,-0.9312495136084746,0.5896977241877257,0
-0.9274219363068457,0.4489322509390194,-0.9274219363068457,-0.9274219363068457,0.1962595439865781,0.18386517538284264,0.564982911161394,0.4616793365638801,1.0383557043165412,-0.9998020322709166,-0.6790172810246526,0
-0.9243044966145192,-0.44356973151709195,-0.9243044966145192,-0.9243044966145192,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.7335726719747018,-0.23418255551650063,-1.1369070695958003,1.627737273906944,0
-0.9090636803409228,1.3414342333951308,-0.9090636803409228,-0.9090636803409228,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.7335726719747018,1.6574283712623452,1.1253260462647832,-0.6021254625269328,0
-0.9090636803409228,1.3414342333951308,-0.9090636803409228,-0.9090636803409228,0.30250924667158247,-0.4642779881254889,-0.7730830923396848,0.7198839984229115,1.519856667496611,-0.07434303032795059,0.8588190889297455,0
-0.9087172981528865,1.3414342333951308,-0.9087172981528865,-0.9087172981528865,1.203795345005982,-1.3990892337833545,1.4070336917330224,0.4282005437492608,1.0383557043165412,0.06276200699693327,-0.9096927365178124,0
-0.904560711896451,0.4489322509390194,-0.904560711896451,-0.904560711896451,1.773591471580104,-1.9113569565812103,1.4942383630959308,1.4540532380776785,-1.2659703337595076,-0.554210660965044,1.627737273906944,0
-0.904560711896451,0.4489322509390194,-0.904560711896451,-0.904560711896451,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-1.3318213902339242,1.6574283712623452,0.5769058969652476,-0.7174631902735126,0
-0.900750507828052,0.4489322509390194,-0.900750507828052,-0.900750507828052,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.7335726719747018,0.04096085201496786,0.5426296376340267,-1.101922282762112,0
-0.8965939215716165,-1.3360717139732032,-0.8965939215716165,-0.8965939215716165,0.3470874959112342,-0.1562603948995366,0.41210766845620483,0.22418447248401657,-1.0940057040523397,-1.2397358475894633,-0.06388273304289353,0
-0.8952083928194715,-0.44356973151709195,-0.8952083928194715,-0.8952083928194715,0.3620857853750429,-0.48670903810995036,0.7239304327235737,0.23705197594725355,-1.4379349634666754,-0.6913156982899279,-0.25611227928719327,0
-0.8882807490587459,0.4489322509390194,-0.8882807490587459,-0.8882807490587459,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-1.1283986299937732,0.5426296376340267,-1.4479354660018515,0
-0.8882807490587459,0.4489322509390194,-0.8882807490587459,-0.8882807490587459,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.5877309446378766,1.691821297203779,0.9882210089398993,0.12834681320140623,0
-0.887241602494637,-0.44356973151709195,-0.887241602494637,-0.887241602494637,1.203795345005982,-1.3990892337833545,1.4070336917330224,0.4282005437492608,-1.3347561856423746,-0.28000058631527636,1.0894945444229054,0
-0.8868952203066007,-1.3360717139732032,-0.8868952203066007,-0.8868952203066007,0.24038670204062335,-0.24239843951071446,0.1280318450770342,1.1154094086153,-1.6786854450567104,-1.6853272188953359,-0.8328009180200925,0
-0.8844705449903467,0.4489322509390194,-0.8844705449903467,-0.8844705449903467,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-0.1653967036336335,-1.7196034782265568,0.6281436334365855,0
-0.8844705449903467,0.4489322509390194,-0.8844705449903467,-0.8844705449903467,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-0.6125047408722698,-1.0683545509333585,1.166386362920625,0
-0.8816994874860564,0.4489322509390194,-0.8816994874860564,-0.8816994874860564,-0.5987768516628172,0.4705332575323763,-0.7730830923396848,-0.44684982027169157,-1.3691491115838081,-0.8284207356148118,0.6665895426854457,0
-0.8723471684090769,0.4489322509390194,-0.8723471684090769,-0.8723471684090769,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-0.23418255551650063,-0.7598682169523698,1.5892913646580842,0
-0.8723471684090769,0.4489322509390194,-0.8723471684090769,-0.8723471684090769,0.7720226927131817,-0.3608325634651848,0.6504049254960247,0.9059357898393968,1.5542495934380447,-0.4856581423026021,0.5896977241877257,0
-0.8692297287167503,0.4489322509390194,-0.8692297287167503,-0.8692297287167503,-1.1097602413117276,1.0202044799348642,-0.7512819244989576,-0.8532224156265467,-0.990826926228039,-0.24572432698405539,0.3590222686945661,0
-0.8643803780842424,1.3414342333951308,-0.8643803780842424,-0.8643803780842424,0.3620857853750429,-0.48670903810995036,0.7239304327235737,0.23705197594725355,1.5542495934380447,-0.9998020322709166,0.6281436334365855,0
-0.8629948493320972,0.4489322509390194,-0.8629948493320972,-0.8629948493320972,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-0.1653967036336335,0.30269582231548,-1.3710436475041319,0
-0.8584918808876255,0.4489322509390194,-0.8584918808876255,-0.8584918808876255,0.0853713125692266,-0.042255383386160125,0.06781909580264515,0.6853015091418759,1.451070815613744,-0.28000058631527636,-0.06388273304289353,0
-0.8564135877594079,1.3414342333951308,-0.8564135877594079,-0.8564135877594079,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,1.3822849637308767,0.5769058969652476,-0.25611227928719327,0
-0.8564135877594079,1.3414342333951308,-0.8564135877594079,-0.8564135877594079,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,1.7262142231452124,-1.2397358475894633,-0.4098959162826329,0
-0.8560672055713716,1.3414342333951308,-0.8560672055713716,-0.8560672055713716,2.164657982043844,-2.356331529425681,2.1773416221053785,1.5982414310909576,-1.3691491115838081,0.09703826632815422,0.3590222686945661,0
-0.8512178549388636,-0.44356973151709195,-0.8512178549388636,-0.8512178549388636,0.9629431842646418,-1.1099165352151943,0.7239304327235737,0.8204188852945549,-0.027824999867899266,-0.7941444762835908,-0.48678773478035287,0
-0.8508714727508273,0.4489322509390194,-0.8508714727508273,-0.8508714727508273,0.3620857853750429,-0.48670903810995036,0.7239304327235737,0.23705197594725355,1.5886425193794782,-0.00579051166550866,-0.37145000703377307,0
-0.8494859439986823,0.4489322509390194,-0.8494859439986823,-0.8494859439986823,-0.0781186394894147,0.3241236948259139,0.02629306182030783,0.3392403971424442,1.210320334023709,-0.7598682169523698,-0.5636795532780728,0
-0.8481004152465371,1.3414342333951308,-0.8481004152465371,-0.8481004152465371,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,-1.7130783709981439,-0.21144806765283444,0.5512518149388659,0
-0.8460221221183194,-0.44356973151709195,-0.8460221221183194,-0.8460221221183194,1.203795345005982,-1.3990892337833545,1.4070336917330224,0.4282005437492608,0.45367596331217064,-1.1369070695958003,-0.6021254625269328,0
-0.8387480961695575,-0.44356973151709195,-0.8387480961695575,-0.8387480961695575,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,0.38489011142930346,-1.47966966290801,0.3590222686945661,0
-0.8380553317934849,-0.44356973151709195,-0.8380553317934849,-0.8380553317934849,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-1.0596127781109062,-0.588486920296265,-1.5632731937484314,0
-0.8311276880327593,-0.44356973151709195,-0.8311276880327593,-0.8311276880327593,0.3620857853750429,-0.48670903810995036,0.7239304327235737,0.23705197594725355,-1.6442925191152766,-1.2054595882582424,-0.33300409778491324,0
-0.828356630528469,0.4489322509390194,-0.828356630528469,-0.828356630528469,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,0.8319981486679398,1.3995361209145507,0.12834681320140623,0
-0.8269711017763239,-1.3360717139732032,-0.8269711017763239,-0.8269711017763239,0.2717159749800503,0.2368071834267153,0.19764259151584707,0.28355980450006396,-1.5067208153495424,-0.8284207356148118,-1.4479354660018515,0
-0.8266247195882876,0.4489322509390194,-0.8266247195882876,-0.8266247195882876,-0.19049229898513498,0.4308369289268691,-0.06964753850005473,0.3495486004785974,1.210320334023709,-0.6913156982899279,-1.6401650122461513,0
-0.8262783374002514,-0.44356973151709195,-0.8262783374002514,-0.8262783374002514,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-0.9564340002866054,-0.00579051166550866,-1.2557059197575517,0
-0.8255855730241788,-0.44356973151709195,-0.8255855730241788,-0.8255855730241788,-1.1097602413117276,1.0202044799348642,-0.7512819244989576,-0.8532224156265467,-0.9564340002866054,-1.0340782916021376,0.9357109074274654,0
-0.8207362223916708,1.3414342333951308,-0.8207362223916708,-0.8207362223916708,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,0.10974670389783499,1.6394699362330976,-0.1407745515406135,0
-0.8162332539471991,0.4489322509390194,-0.8162332539471991,-0.8162332539471991,0.029322810651014275,0.03555873406521433,0.04809422966103502,0.9021696222507073,0.9007840005508069,-0.5199344016338231,-0.37145000703377307,0
-0.814847725195054,0.4489322509390194,-0.814847725195054,-0.814847725195054,1.335933052643144,-1.2999727222756585,1.1236185098035703,1.0190083575525226,1.519856667496611,0.06276200699693327,-1.6786109214950116,0
-0.8041098773659293,0.4489322509390194,-0.8041098773659293,-0.8041098773659293,-1.1097602413117276,1.0202044799348642,-0.7512819244989576,-0.9698957974960067,-0.5437188889894027,-1.513945922239231,0.7050354519343055,0
-0.803763495177893,-0.44356973151709195,-0.803763495177893,-0.803763495177893,1.429880671367833,-0.5314606402956992,1.174487901431934,1.0402728089533337,0.04096085201496786,-0.7598682169523698,-0.5636795532780728,0
-0.801338819861639,0.4489322509390194,-0.801338819861639,-0.801338819861639,0.23834989729862494,-0.08283964060646419,0.44778230674103126,0.49447419943701465,1.1071415561994082,0.3712483409779219,-0.1407745515406135,0
-0.7985677623573487,-0.44356973151709195,-0.7985677623573487,-0.7985677623573487,0.009973165602027526,0.3902013691643776,0.24612150421430587,0.25457943977684927,-0.7156835186965705,1.6737461955643185,-1.4479354660018515,0
-0.7937184117248408,0.4489322509390194,-0.7937184117248408,-0.7937184117248408,-1.0494199008300178,0.9379388803613087,-0.7730830923396848,-1.6135836389662945,-1.231577407818074,-1.4111171442455681,0.6281436334365855,0
-0.7930256473487682,1.3414342333951308,-0.7930256473487682,-0.7930256473487682,0.30250924667158247,-0.4642779881254889,-0.7730830923396848,0.7198839984229115,0.9351769264922405,0.5083533783028058,0.01300908545482644,0
-0.7909473542205505,1.3414342333951308,-0.7909473542205505,-0.7909473542205505,0.12072442344820332,-0.15764663981572816,0.22977062833376055,0.4341532673140287,1.7262142231452124,-0.6913156982899279,0.01300908545482644,0
-0.7895618254684054,1.3414342333951308,-0.7895618254684054,-0.7895618254684054,-0.9608188945530768,0.9641268549737096,-0.6422760852953223,-0.6159071695111138,0.7976052227265062,0.7140109342901315,-1.2941518290064118,0
-0.7864443857760789,0.4489322509390194,-0.7864443857760789,-0.7864443857760789,1.773591471580104,-1.9113569565812103,1.4942383630959308,1.4540532380776785,-0.6812905927551369,-0.622763179627486,1.012602725925185,0
-0.7864443857760789,0.4489322509390194,-0.7864443857760789,-0.7864443857760789,0.3620857853750429,-0.48670903810995036,0.7239304327235737,0.23705197594725355,-1.0596127781109062,-1.582498440901673,-0.9481386457666723,0
-0.782980563895716,0.4489322509390194,-0.782980563895716,-0.782980563895716,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,1.2791061859065762,1.7080224548955394,-0.8712468272689523,0
-0.7819414173316072,-0.44356973151709195,-0.7819414173316072,-0.7819414173316072,-0.5987768516628172,0.4705332575323763,-0.7730830923396848,-1.0302167296189928,-1.6786854450567104,-1.2397358475894633,0.243684540947986,0
-0.7788239776392807,-0.44356973151709195,-0.7788239776392807,-0.7788239776392807,-1.1531878281321986,1.1046090008827296,-0.7076795888175035,-1.2343101089824802,0.14413962983926853,-0.3828293643089392,-1.4094895567529917,0
-0.774321009194809,-1.3360717139732032,-0.774321009194809,-0.774321009194809,0.24293270796812205,-0.4418469381410268,-0.8166854280211387,-0.16508757153932133,0.6944264449022055,1.3995361209145507,1.5123995461603645,0
-0.7701644229383736,-1.3360717139732032,-0.7701644229383736,-0.7701644229383736,-0.4666391440256554,0.5696497690400719,0.033560117767217026,0.5814831755420464,-1.3003632597009411,1.4680886395769928,-0.7943550087712326,0
-0.7698180407503373,0.4489322509390194,-0.7698180407503373,-0.7698180407503373,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.7335726719747018,-0.7844693705794377,-1.1711833289270213,0.4743599964411459,0
-0.7677397476221196,0.4489322509390194,-0.7677397476221196,-0.7677397476221196,1.2627899394974433,-0.7124086529430498,1.3011423050780624,1.048323158917116,-1.3691491115838081,0.16559078499059615,-1.140368192010972,0
-0.7583874285451401,-1.3360717139732032,-0.7583874285451401,-0.7583874285451401,0.0853713125692266,-0.042255383386160125,0.06781909580264515,0.6853015091418759,-1.7130783709981439,-1.3768408849143472,-0.25611227928719327,0
-0.7583874285451401,-1.3360717139732032,-0.7583874285451401,-0.7583874285451401,-0.15322581435061422,0.4020246319640692,-0.33705973552514323,0.6309238518160951,-0.9564340002866054,0.8853922309462363,0.05145499470368625,0
-0.7563091354169224,0.4489322509390194,-0.7563091354169224,-0.7563091354169224,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-1.1627915559352069,-0.3142768456464973,0.4743599964411459,0
-0.7559627532288861,-1.3360717139732032,-0.7559627532288861,-0.7559627532288861,0.24182006537771675,0.04739040789019312,0.2120693816093494,0.7457383649504873,-1.5411137412909761,-0.9312495136084746,-1.4479354660018515,0
-0.7524989313485232,0.4489322509390194,-0.7524989313485232,-0.7524989313485232,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.15516636559804098,-0.8876481484037383,0.06276200699693327,0.05145499470368625,0
-0.7524989313485232,0.4489322509390194,-0.7524989313485232,-0.7524989313485232,0.3368075836663091,-0.16527887955358025,0.42805744059942114,1.0126540613663213,-0.8532552224623048,-1.6167747002328938,1.6661831831558045,0
-0.7521525491604869,-0.44356973151709195,-0.7521525491604869,-0.7521525491604869,0.2645541736908766,0.008066035628405162,0.3773477644863752,0.48146978795705997,-1.0940057040523397,-1.0340782916021376,-1.4094895567529917,0
-0.7351798219467092,0.4489322509390194,-0.7351798219467092,-0.7351798219467092,-1.0494199008300178,0.9379388803613087,-0.7730830923396848,-1.6135836389662945,-0.5437188889894027,0.4055246003091429,-1.4863813752507116,0
-0.73136961787831,1.3414342333951308,-0.73136961787831,-0.73136961787831,0.3620857853750429,-0.48670903810995036,0.7239304327235737,0.23705197594725355,0.45367596331217064,0.13131452565937518,-0.37145000703377307,0
-0.7303304713142011,1.3414342333951308,-0.7303304713142011,-0.7303304713142011,-0.839629012404157,0.7597059561005367,-0.7294807566582305,0.23705197594725355,0.7976052227265062,1.5709174175706555,0.9357109074274654,0
-0.7230564453654392,1.3414342333951308,-0.7230564453654392,-0.7230564453654392,-0.5987768516628172,0.4705332575323763,-0.7730830923396848,-1.0302167296189928,-0.440540111165102,-1.3768408849143472,0.20523863169912618,0
-0.7209781522372215,0.4489322509390194,-0.7209781522372215,-0.7209781522372215,0.3620857853750429,-0.48670903810995036,-0.7294807566582305,1.0148745217436552,0.5568547411364713,-0.6913156982899279,1.1279404536717652,0
-0.715436037228641,1.3414342333951308,-0.715436037228641,-0.715436037228641,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-0.9564340002866054,-0.21144806765283444,-0.44834182553149304,0
-0.7085083934679154,-0.44356973151709195,-0.7085083934679154,-0.7085083934679154,-0.9608188945530768,0.9641268549737096,-0.6422760852953223,-0.9659273151194944,-0.5437188889894027,-1.3082883662519051,1.166386362920625,0
-0.7053909537755888,1.3414342333951308,-0.7053909537755888,-0.7053909537755888,-0.5987768516628172,0.4705332575323763,-0.7730830923396848,-0.44684982027169157,1.7262142231452124,0.5083533783028058,-0.6021254625269328,0
-0.7005416031430809,0.4489322509390194,-0.7005416031430809,-0.7005416031430809,-1.559639488700678,1.4277755531747027,-0.8166854280211387,-3.0819221182758287,0.0065679260735342975,-1.47966966290801,0.9741568166763251,0
-0.7001952209550446,0.4489322509390194,-0.7001952209550446,-0.7001952209550446,0.6548764670373478,-0.19996729077163433,0.6512598732544843,0.4694286662163597,1.2447132599651425,-0.554210660965044,0.08990090395254641,0
-0.6984633100148632,0.4489322509390194,-0.6984633100148632,-0.6984633100148632,-1.0494199008300178,0.9379388803613087,-0.7730830923396848,-1.7594253663031199,-0.30296840739936776,-1.47966966290801,1.2048322721694849,0
-0.6970777812627181,-0.44356973151709195,-0.6970777812627181,-0.6970777812627181,-0.600304455219317,0.5902023567105644,-0.6422760852953223,-0.03254026016381251,1.141534482140842,0.6454584156276896,1.051048635174045,0
-0.6967313990746818,0.4489322509390194,-0.6967313990746818,-0.6967313990746818,0.7904937161087578,0.013624924105039125,0.4784654318502025,0.37256830006370933,0.6944264449022055,1.0567735276023411,-0.44834182553149304,0
-0.6967313990746818,0.4489322509390194,-0.6967313990746818,-0.6967313990746818,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-1.905267093639945,-0.3717542592822349,0.7140109342901315,-1.3710436475041319,0
-0.693267577194319,0.4489322509390194,-0.693267577194319,-0.693267577194319,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,1.7262142231452124,0.5083533783028058,0.3974681779434259,0
-0.6922284306302101,1.3414342333951308,-0.6922284306302101,-0.6922284306302101,2.164657982043844,-2.356331529425681,2.1773416221053785,2.181608340438258,-0.30296840739936776,0.43980085964036386,1.2048322721694849,0
-0.6922284306302101,1.3414342333951308,-0.6922284306302101,-0.6922284306302101,-0.2387716135145576,0.13649845899529287,-0.7294807566582305,-0.15185929695094688,-1.1971844818766404,-0.24572432698405539,0.3974681779434259,0
-0.6915356662541375,1.3414342333951308,-0.6915356662541375,-0.6915356662541375,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,0.660033518960772,-0.45138188297138115,-0.6790172810246526,0
-0.679758671860904,0.4489322509390194,-0.679758671860904,-0.679758671860904,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,0.9351769264922405,1.6051936769018766,-1.140368192010972,0
-0.6794122896728677,0.4489322509390194,-0.6794122896728677,-0.6794122896728677,0.2543048677776141,0.21550437396519492,0.6512598732544843,0.1453359388011923,1.691821297203779,0.19986704432181712,-0.4098959162826329,0
-0.6780267609207226,0.4489322509390194,-0.6780267609207226,-0.6780267609207226,1.203795345005982,-1.3990892337833545,1.4070336917330224,0.4282005437492608,-0.5781118149308363,1.2624310835896668,0.32057635944570595,0
-0.6780267609207226,0.4489322509390194,-0.6780267609207226,-0.6780267609207226,-0.9302668234230973,0.8930767803923851,-0.6858784209767764,-0.5877309446378766,0.5224618151950378,0.5769058969652476,-0.1407745515406135,0
-0.6780267609207226,0.4489322509390194,-0.6780267609207226,-0.6780267609207226,1.203795345005982,-1.3990892337833545,1.4070336917330224,0.4282005437492608,-0.23418255551650063,-0.040066770996729624,1.4355077276626442,0
-0.674909321228396,0.4489322509390194,-0.674909321228396,-0.674909321228396,0.3665881958573551,0.13840599967325598,0.6566145460574695,0.3449668475892537,-1.1971844818766404,-0.7941444762835908,-0.8712468272689523,0
-0.6738701746642872,0.4489322509390194,-0.6738701746642872,-0.6738701746642872,-1.5000629499972178,1.4053445031902412,-0.7730830923396848,-0.738533274945342,-0.30296840739936776,0.4055246003091429,0.08990090395254641,0
-0.6724846459121421,-0.44356973151709195,-0.6724846459121421,-0.6724846459121421,0.6859377393528269,-0.3109070650790211,0.9274079992370267,0.837946349124151,-1.5411137412909761,-0.45138188297138115,-0.25611227928719327,0
-0.6652106199633802,1.3414342333951308,-0.6652106199633802,-0.6652106199633802,-1.1097602413117276,1.0202044799348642,-0.7512819244989576,-0.9698957974960067,1.4854637415551775,1.193878564927225,-0.6405713717757928,0
